snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-14T10:11:00,34.85,34.81999969482422,-0.0861,nippon_amc_live
2026-08-14T10:16:08,34.8021,34.79999923706055,-0.006,nippon_amc_live
2026-08-14T10:21:15,34.84,34.84000015258789,0.0,nippon_amc_live
2026-08-14T11:34:39,34.6235,34.599998474121094,-0.0679,nippon_amc_live
2026-08-14T11:39:47,34.6401,34.619998931884766,-0.058,nippon_amc_live
2026-08-14T11:44:55,34.6547,34.61000061035156,-0.129,nippon_amc_live
2026-08-14T13:17:45,34.7756,34.72999954223633,-0.1311,nippon_amc_live
2026-08-14T13:22:53,34.7919,34.7599983215332,-0.0917,nippon_amc_live
2026-08-14T13:28:03,34.8005,34.7599983215332,-0.1164,nippon_amc_live
2026-08-14T14:25:04,34.8102,34.7599983215332,-0.1442,nippon_amc_live
2026-08-14T14:30:11,34.8005,34.75,-0.1451,nippon_amc_live
2026-08-14T14:35:17,34.801,34.779998779296875,-0.0603,nippon_amc_live
2026-08-14T15:19:28,34.8498,34.81999969482422,-0.0855,nippon_amc_live
2026-08-14T15:24:36,34.8498,34.81999969482422,-0.0855,nippon_amc_live
