snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-17T09:18:48,66.2754,66.51000213623047,0.354,nippon_amc_live
2026-08-17T09:54:39,66.2244,66.29000091552734,0.0991,nippon_amc_live
2026-08-17T09:59:48,66.2244,66.29000091552734,0.0991,nippon_amc_live
2026-08-17T10:04:58,66.2306,66.23999786376953,0.0142,nippon_amc_live
2026-08-17T10:34:31,66.2615,66.23999786376953,-0.0325,nippon_amc_live
2026-08-17T10:39:41,66.2615,66.27999877929688,0.0279,nippon_amc_live
2026-08-17T10:44:51,66.2429,66.27999877929688,0.056,nippon_amc_live
2026-08-17T11:17:54,66.2337,66.25,0.0246,nippon_amc_live
2026-08-17T11:23:02,66.2337,66.22000122070312,-0.0207,nippon_amc_live
2026-08-17T11:28:09,66.2337,66.25,0.0246,nippon_amc_live
2026-08-17T11:57:40,66.2306,66.2699966430664,0.0595,nippon_amc_live
2026-08-17T12:02:47,66.2244,66.27999877929688,0.084,nippon_amc_live
2026-08-17T12:07:58,66.2151,66.25,0.0527,nippon_amc_live
2026-08-17T13:00:31,66.2553,66.2699966430664,0.0222,nippon_amc_live
2026-08-17T13:05:39,66.2553,66.2699966430664,0.0222,nippon_amc_live
2026-08-17T13:10:49,66.2553,66.2699966430664,0.0222,nippon_amc_live
2026-08-17T13:38:16,66.2553,66.2300033569336,-0.0382,nippon_amc_live
2026-08-17T13:43:26,66.2553,66.2300033569336,-0.0382,nippon_amc_live
2026-08-17T13:48:36,66.2553,66.27999877929688,0.0373,nippon_amc_live
