snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-18T09:49:44,594.8475,595.0700073242188,0.0374,nippon_amc_live
2026-08-18T09:54:51,594.7856,595.1500244140625,0.0613,nippon_amc_live
2026-08-18T10:00:00,594.4993,594.8599853515625,0.0607,nippon_amc_live
2026-08-18T10:28:48,594.7776,594.97998046875,0.034,nippon_amc_live
2026-08-18T10:33:56,594.6092,595.1400146484375,0.0893,nippon_amc_live
2026-08-18T10:39:06,594.8429,595.2999877929688,0.0768,nippon_amc_live
2026-08-18T10:54:01,593.5433,593.7999877929688,0.0432,nippon_amc_live
2026-08-18T10:59:08,593.708,594.0999755859375,0.066,nippon_amc_live
2026-08-18T11:04:15,593.7885,594.27001953125,0.0811,nippon_amc_live
2026-08-18T11:21:49,593.8722,594.3499755859375,0.0805,nippon_amc_live
2026-08-18T11:26:57,593.8194,594.010009765625,0.0321,nippon_amc_live
2026-08-18T11:32:03,593.3593,593.8800048828125,0.0878,nippon_amc_live
2026-08-18T11:51:34,594.3489,594.3099975585938,-0.0065,nippon_amc_live
2026-08-18T11:56:43,594.3166,594.6400146484375,0.0544,nippon_amc_live
2026-08-18T12:01:52,594.5711,594.6400146484375,0.0116,nippon_amc_live
2026-08-18T12:41:47,594.594,594.8300170898438,0.0397,nippon_amc_live
2026-08-18T12:46:59,594.2313,594.5999755859375,0.062,nippon_amc_live
2026-08-18T12:52:10,594.471,594.719970703125,0.0419,nippon_amc_live
2026-08-18T13:21:19,594.106,594.260009765625,0.0259,nippon_amc_live
2026-08-18T13:26:27,594.0965,594.1900024414062,0.0157,nippon_amc_live
