snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-14T10:11:00,597.8699,598.2000122070312,0.0552,nippon_amc_live
2026-08-14T10:16:08,597.4986,598.0,0.0839,nippon_amc_live
2026-08-14T10:21:15,596.7746,597.7000122070312,0.1551,nippon_amc_live
2026-08-14T11:34:39,595.4435,596.3499755859375,0.1522,nippon_amc_live
2026-08-14T11:39:47,595.5997,596.0999755859375,0.084,nippon_amc_live
2026-08-14T11:44:55,595.7922,596.280029296875,0.0819,nippon_amc_live
2026-08-14T13:17:45,595.7762,596.4000244140625,0.1047,nippon_amc_live
2026-08-14T13:22:53,595.8134,596.5399780273438,0.1219,nippon_amc_live
2026-08-14T13:28:03,595.551,596.2999877929688,0.1258,nippon_amc_live
2026-08-14T14:25:04,596.6353,597.0499877929688,0.0695,nippon_amc_live
2026-08-14T14:30:11,596.5516,597.0499877929688,0.0835,nippon_amc_live
2026-08-14T14:35:17,596.6266,597.0499877929688,0.071,nippon_amc_live
2026-08-14T15:19:28,595.8299,595.989990234375,0.0269,nippon_amc_live
2026-08-14T15:24:36,595.8299,595.75,-0.0134,nippon_amc_live
2026-08-14T15:29:43,596.1613,596.0999755859375,-0.0103,nippon_amc_live
