snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-26T09:18:07,1000.0,1000.0,0.0,nippon_amc_live
2026-08-26T09:23:15,1000.0,1000.0,0.0,nippon_amc_live
2026-08-26T09:54:02,1000.0,1000.0,0.0,nippon_amc_live
2026-08-26T09:59:11,1000.0,1000.0,0.0,nippon_amc_live
2026-08-26T10:04:20,1000.0,1000.010009765625,0.001,nippon_amc_live
2026-08-26T10:32:17,1000.0,1000.0,0.0,nippon_amc_live
2026-08-26T10:37:27,1000.0,1000.0,0.0,nippon_amc_live
2026-08-26T10:42:37,1000.0,1000.0,0.0,nippon_amc_live
2026-08-26T11:18:11,1000.0,999.989990234375,-0.001,nippon_amc_live
2026-08-26T11:23:20,1000.0,999.989990234375,-0.001,nippon_amc_live
2026-08-26T11:28:30,1000.0,1000.0,0.0,nippon_amc_live
2026-08-26T11:55:45,1000.0,999.989990234375,-0.001,nippon_amc_live
2026-08-26T12:00:54,1000.0,999.989990234375,-0.001,nippon_amc_live
2026-08-26T12:06:05,1000.0,999.989990234375,-0.001,nippon_amc_live
2026-08-26T12:46:03,1000.0,1000.010009765625,0.001,nippon_amc_live
2026-08-26T12:51:12,1000.0,999.989990234375,-0.001,nippon_amc_live
2026-08-26T12:56:21,1000.0,999.989990234375,-0.001,nippon_amc_live
