snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-17T09:18:48,303.7922,303.7699890136719,-0.0073,nippon_amc_live
2026-08-17T09:54:39,303.0778,303.3999938964844,0.1063,nippon_amc_live
2026-08-17T09:59:48,302.6107,302.92999267578125,0.1055,nippon_amc_live
2026-08-17T10:04:58,302.5955,302.95001220703125,0.1172,nippon_amc_live
2026-08-17T10:34:31,302.0471,302.1700134277344,0.0407,nippon_amc_live
2026-08-17T10:39:41,302.0693,302.32000732421875,0.083,nippon_amc_live
2026-08-17T10:44:51,302.2405,302.45001220703125,0.0693,nippon_amc_live
2026-08-17T11:17:54,302.4659,302.69000244140625,0.0741,nippon_amc_live
2026-08-17T11:23:02,302.5041,302.8699951171875,0.121,nippon_amc_live
2026-08-17T11:28:09,302.576,302.95001220703125,0.1236,nippon_amc_live
2026-08-17T11:57:40,303.0305,303.3599853515625,0.1087,nippon_amc_live
2026-08-17T12:02:47,303.0006,303.42999267578125,0.1417,nippon_amc_live
2026-08-17T12:07:58,302.9027,303.1700134277344,0.0883,nippon_amc_live
2026-08-17T13:00:31,303.0806,303.55999755859375,0.1582,nippon_amc_live
