snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-25T09:18:28,241.8465,242.13999938964844,0.1214,nippon_amc_live
2026-08-25T09:51:54,242.1608,242.5,0.1401,nippon_amc_live
2026-08-25T09:57:03,242.1929,242.47000122070312,0.1144,nippon_amc_live
2026-08-25T10:02:11,242.0375,242.39999389648438,0.1498,nippon_amc_live
2026-08-25T10:31:10,241.8401,242.11000061035156,0.1116,nippon_amc_live
2026-08-25T10:36:19,241.8525,242.11000061035156,0.1065,nippon_amc_live
2026-08-25T10:41:26,241.8111,241.97999572753906,0.0698,nippon_amc_live
2026-08-25T11:15:24,242.0572,242.1999969482422,0.059,nippon_amc_live
2026-08-25T11:20:33,242.0029,242.22000122070312,0.0897,nippon_amc_live
2026-08-25T11:25:41,242.0339,242.25,0.0893,nippon_amc_live
2026-08-25T11:34:43,242.0297,242.1999969482422,0.0704,nippon_amc_live
2026-08-25T11:39:51,241.998,242.27999877929688,0.1165,nippon_amc_live
2026-08-25T11:44:58,241.9377,242.2100067138672,0.1126,nippon_amc_live
2026-08-25T12:36:39,241.8515,242.16000366210938,0.1276,nippon_amc_live
2026-08-25T12:41:49,241.8742,242.32000732421875,0.1843,nippon_amc_live
2026-08-25T12:46:59,241.8243,242.14999389648438,0.1347,nippon_amc_live
2026-08-25T13:26:16,241.8783,242.36000061035156,0.1991,nippon_amc_live
2026-08-25T13:31:25,241.9159,242.1999969482422,0.1174,nippon_amc_live
2026-08-25T13:36:35,241.9305,242.3000030517578,0.1527,nippon_amc_live
