snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-17T09:18:48,96.6908,96.72000122070312,0.0302,nippon_amc_live
2026-08-17T09:54:39,96.417,96.55000305175781,0.1379,nippon_amc_live
2026-08-17T09:59:48,96.5177,96.62000274658203,0.106,nippon_amc_live
2026-08-17T10:04:58,96.4519,96.58999633789062,0.1432,nippon_amc_live
2026-08-17T10:34:31,96.2671,96.37000274658203,0.1069,nippon_amc_live
2026-08-17T10:39:41,96.2703,96.38999938964844,0.1243,nippon_amc_live
2026-08-17T10:44:51,96.3109,96.44999694824219,0.1444,nippon_amc_live
2026-08-17T11:17:54,96.2644,96.4000015258789,0.1409,nippon_amc_live
2026-08-17T11:23:02,96.2629,96.4000015258789,0.1424,nippon_amc_live
2026-08-17T11:28:09,96.2962,96.41000366210938,0.1182,nippon_amc_live
2026-08-17T11:57:40,96.2578,96.41999816894531,0.1685,nippon_amc_live
2026-08-17T12:02:47,96.2983,96.45999908447266,0.1679,nippon_amc_live
2026-08-17T12:07:58,96.3526,96.47000122070312,0.1218,nippon_amc_live
2026-08-17T13:00:31,97.4125,97.55000305175781,0.1412,nippon_amc_live
2026-08-17T13:05:39,97.4127,97.56999969482422,0.1615,nippon_amc_live
2026-08-17T13:10:49,97.4598,97.62000274658203,0.1644,nippon_amc_live
2026-08-17T13:38:16,97.3532,97.5,0.1508,nippon_amc_live
