snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-14T10:11:01,18.4199095,18.43000030517578,0.0548,mirae_amc_live
2026-08-14T10:16:08,18.40531565,18.43000030517578,0.1341,mirae_amc_live
2026-08-14T10:21:16,18.4019842,18.43000030517578,0.1522,mirae_amc_live
2026-08-14T11:34:42,18.36581625,18.389999389648438,0.1317,mirae_amc_live
2026-08-14T11:39:47,18.36435785,18.389999389648438,0.1396,mirae_amc_live
2026-08-14T11:44:56,18.37530575,18.3700008392334,-0.0289,mirae_amc_live
2026-08-14T13:17:47,18.3697525,18.399999618530273,0.1647,mirae_amc_live
2026-08-14T13:22:56,18.3679239,18.389999389648438,0.1202,mirae_amc_live
2026-08-14T13:28:06,18.36079855,18.34000015258789,-0.1133,mirae_amc_live
2026-08-14T14:25:06,18.3518752,18.3799991607666,0.1532,mirae_amc_live
2026-08-14T14:30:13,18.3554432,18.3799991607666,0.1338,mirae_amc_live
2026-08-14T14:35:18,18.3633131,18.3799991607666,0.0909,mirae_amc_live
2026-08-14T15:19:30,18.33849135,18.360000610351562,0.1173,mirae_amc_live
2026-08-14T15:24:37,18.33181445,18.360000610351562,0.1538,mirae_amc_live
